"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"601","Mortality","No Effect",0.9282,"SeaSurfaceTemp",0.67,"Effect"
"602","ReproductiveRate","Effect",0.2112,"SeaSurfaceTemp",0.67,"Effect"
"603","ReproductiveRate","No Effect",0.7909,"SeaSurfaceTemp",0.67,"Effect"
"604","PopulationDecline","Increased",0.251,"SeaSurfaceTemp",0.68,"Effect"
"605","PopulationDecline","None",0.534,"SeaSurfaceTemp",0.68,"Effect"
"606","PopulationDecline","Reduced",0.222,"SeaSurfaceTemp",0.68,"Effect"
"607","Growth","Effect",0.2019,"SeaSurfaceTemp",0.68,"Effect"
"608","Growth","No Effect",0.7964,"SeaSurfaceTemp",0.68,"Effect"
"609","Mortality","Effect",0.071,"SeaSurfaceTemp",0.68,"Effect"
"610","Mortality","No Effect",0.9286,"SeaSurfaceTemp",0.68,"Effect"
"611","ReproductiveRate","Effect",0.2142,"SeaSurfaceTemp",0.68,"Effect"
"612","ReproductiveRate","No Effect",0.7959,"SeaSurfaceTemp",0.68,"Effect"
"613","PopulationDecline","Increased",0.2419,"SeaSurfaceTemp",0.69,"Effect"
"614","PopulationDecline","None",0.5279,"SeaSurfaceTemp",0.69,"Effect"
"615","PopulationDecline","Reduced",0.2315,"SeaSurfaceTemp",0.69,"Effect"
"616","Growth","Effect",0.2037,"SeaSurfaceTemp",0.69,"Effect"
"617","Growth","No Effect",0.7971,"SeaSurfaceTemp",0.69,"Effect"
"618","Mortality","Effect",0.0688,"SeaSurfaceTemp",0.69,"Effect"
"619","Mortality","No Effect",0.9288,"SeaSurfaceTemp",0.69,"Effect"
"620","ReproductiveRate","Effect",0.2155,"SeaSurfaceTemp",0.69,"Effect"
"621","ReproductiveRate","No Effect",0.7985,"SeaSurfaceTemp",0.69,"Effect"
"622","PopulationDecline","Increased",0.2483,"SeaSurfaceTemp",0.7,"Effect"
"623","PopulationDecline","None",0.5298,"SeaSurfaceTemp",0.7,"Effect"
"624","PopulationDecline","Reduced",0.2294,"SeaSurfaceTemp",0.7,"Effect"
"625","Growth","Effect",0.2002,"SeaSurfaceTemp",0.7,"Effect"
"626","Growth","No Effect",0.8008,"SeaSurfaceTemp",0.7,"Effect"
"627","Mortality","Effect",0.0704,"SeaSurfaceTemp",0.7,"Effect"
"628","Mortality","No Effect",0.9296,"SeaSurfaceTemp",0.7,"Effect"
"629","ReproductiveRate","Effect",0.2038,"SeaSurfaceTemp",0.7,"Effect"
"630","ReproductiveRate","No Effect",0.7901,"SeaSurfaceTemp",0.7,"Effect"
"631","PopulationDecline","Increased",0.2426,"SeaSurfaceTemp",0.71,"Effect"
"632","PopulationDecline","None",0.5285,"SeaSurfaceTemp",0.71,"Effect"
"633","PopulationDecline","Reduced",0.225,"SeaSurfaceTemp",0.71,"Effect"
"634","Growth","Effect",0.2036,"SeaSurfaceTemp",0.71,"Effect"
"635","Growth","No Effect",0.8056,"SeaSurfaceTemp",0.71,"Effect"
"636","Mortality","Effect",0.0744,"SeaSurfaceTemp",0.71,"Effect"
"637","Mortality","No Effect",0.9268,"SeaSurfaceTemp",0.71,"Effect"
"638","ReproductiveRate","Effect",0.2107,"SeaSurfaceTemp",0.71,"Effect"
"639","ReproductiveRate","No Effect",0.7942,"SeaSurfaceTemp",0.71,"Effect"
"640","PopulationDecline","Increased",0.2398,"SeaSurfaceTemp",0.72,"Effect"
"641","PopulationDecline","None",0.5299,"SeaSurfaceTemp",0.72,"Effect"
"642","PopulationDecline","Reduced",0.2301,"SeaSurfaceTemp",0.72,"Effect"
"643","Growth","Effect",0.202,"SeaSurfaceTemp",0.72,"Effect"
"644","Growth","No Effect",0.7974,"SeaSurfaceTemp",0.72,"Effect"
"645","Mortality","Effect",0.0735,"SeaSurfaceTemp",0.72,"Effect"
"646","Mortality","No Effect",0.9262,"SeaSurfaceTemp",0.72,"Effect"
"647","ReproductiveRate","Effect",0.2032,"SeaSurfaceTemp",0.72,"Effect"
"648","ReproductiveRate","No Effect",0.7899,"SeaSurfaceTemp",0.72,"Effect"
"649","PopulationDecline","Increased",0.2456,"SeaSurfaceTemp",0.73,"Effect"
"650","PopulationDecline","None",0.5261,"SeaSurfaceTemp",0.73,"Effect"
"651","PopulationDecline","Reduced",0.2287,"SeaSurfaceTemp",0.73,"Effect"
"652","Growth","Effect",0.1955,"SeaSurfaceTemp",0.73,"Effect"
"653","Growth","No Effect",0.7923,"SeaSurfaceTemp",0.73,"Effect"
"654","Mortality","Effect",0.0719,"SeaSurfaceTemp",0.73,"Effect"
"655","Mortality","No Effect",0.9271,"SeaSurfaceTemp",0.73,"Effect"
"656","ReproductiveRate","Effect",0.2074,"SeaSurfaceTemp",0.73,"Effect"
"657","ReproductiveRate","No Effect",0.786,"SeaSurfaceTemp",0.73,"Effect"
"658","PopulationDecline","Increased",0.2524,"SeaSurfaceTemp",0.74,"Effect"
"659","PopulationDecline","None",0.5336,"SeaSurfaceTemp",0.74,"Effect"
"660","PopulationDecline","Reduced",0.2253,"SeaSurfaceTemp",0.74,"Effect"
"661","Growth","Effect",0.2004,"SeaSurfaceTemp",0.74,"Effect"
"662","Growth","No Effect",0.8026,"SeaSurfaceTemp",0.74,"Effect"
"663","Mortality","Effect",0.0724,"SeaSurfaceTemp",0.74,"Effect"
"664","Mortality","No Effect",0.9277,"SeaSurfaceTemp",0.74,"Effect"
"665","ReproductiveRate","Effect",0.2084,"SeaSurfaceTemp",0.74,"Effect"
"666","ReproductiveRate","No Effect",0.7909,"SeaSurfaceTemp",0.74,"Effect"
"667","PopulationDecline","Increased",0.2423,"SeaSurfaceTemp",0.75,"Effect"
"668","PopulationDecline","None",0.5317,"SeaSurfaceTemp",0.75,"Effect"
"669","PopulationDecline","Reduced",0.2254,"SeaSurfaceTemp",0.75,"Effect"
"670","Growth","Effect",0.2091,"SeaSurfaceTemp",0.75,"Effect"
"671","Growth","No Effect",0.7973,"SeaSurfaceTemp",0.75,"Effect"
"672","Mortality","Effect",0.0753,"SeaSurfaceTemp",0.75,"Effect"
"673","Mortality","No Effect",0.924,"SeaSurfaceTemp",0.75,"Effect"
"674","ReproductiveRate","Effect",0.2143,"SeaSurfaceTemp",0.75,"Effect"
"675","ReproductiveRate","No Effect",0.7878,"SeaSurfaceTemp",0.75,"Effect"
"676","PopulationDecline","Increased",0.2445,"SeaSurfaceTemp",0.76,"Effect"
"677","PopulationDecline","None",0.5233,"SeaSurfaceTemp",0.76,"Effect"
"678","PopulationDecline","Reduced",0.2293,"SeaSurfaceTemp",0.76,"Effect"
"679","Growth","Effect",0.2054,"SeaSurfaceTemp",0.76,"Effect"
"680","Growth","No Effect",0.8023,"SeaSurfaceTemp",0.76,"Effect"
"681","Mortality","Effect",0.0739,"SeaSurfaceTemp",0.76,"Effect"
"682","Mortality","No Effect",0.9286,"SeaSurfaceTemp",0.76,"Effect"
"683","ReproductiveRate","Effect",0.2171,"SeaSurfaceTemp",0.76,"Effect"
"684","ReproductiveRate","No Effect",0.7934,"SeaSurfaceTemp",0.76,"Effect"
"685","PopulationDecline","Increased",0.2433,"SeaSurfaceTemp",0.77,"Effect"
"686","PopulationDecline","None",0.5266,"SeaSurfaceTemp",0.77,"Effect"
"687","PopulationDecline","Reduced",0.2214,"SeaSurfaceTemp",0.77,"Effect"
"688","Growth","Effect",0.2055,"SeaSurfaceTemp",0.77,"Effect"
"689","Growth","No Effect",0.8024,"SeaSurfaceTemp",0.77,"Effect"
"690","Mortality","Effect",0.0746,"SeaSurfaceTemp",0.77,"Effect"
"691","Mortality","No Effect",0.931,"SeaSurfaceTemp",0.77,"Effect"
"692","ReproductiveRate","Effect",0.2076,"SeaSurfaceTemp",0.77,"Effect"
"693","ReproductiveRate","No Effect",0.7925,"SeaSurfaceTemp",0.77,"Effect"
"694","PopulationDecline","Increased",0.2432,"SeaSurfaceTemp",0.78,"Effect"
"695","PopulationDecline","None",0.5281,"SeaSurfaceTemp",0.78,"Effect"
"696","PopulationDecline","Reduced",0.2286,"SeaSurfaceTemp",0.78,"Effect"
"697","Growth","Effect",0.1999,"SeaSurfaceTemp",0.78,"Effect"
"698","Growth","No Effect",0.8019,"SeaSurfaceTemp",0.78,"Effect"
"699","Mortality","Effect",0.0726,"SeaSurfaceTemp",0.78,"Effect"
"700","Mortality","No Effect",0.9305,"SeaSurfaceTemp",0.78,"Effect"
"701","ReproductiveRate","Effect",0.2085,"SeaSurfaceTemp",0.78,"Effect"
"702","ReproductiveRate","No Effect",0.7883,"SeaSurfaceTemp",0.78,"Effect"
"703","PopulationDecline","Increased",0.2429,"SeaSurfaceTemp",0.79,"Effect"
"704","PopulationDecline","None",0.5348,"SeaSurfaceTemp",0.79,"Effect"
"705","PopulationDecline","Reduced",0.2205,"SeaSurfaceTemp",0.79,"Effect"
"706","Growth","Effect",0.2084,"SeaSurfaceTemp",0.79,"Effect"
"707","Growth","No Effect",0.8001,"SeaSurfaceTemp",0.79,"Effect"
"708","Mortality","Effect",0.0712,"SeaSurfaceTemp",0.79,"Effect"
"709","Mortality","No Effect",0.9333,"SeaSurfaceTemp",0.79,"Effect"
"710","ReproductiveRate","Effect",0.2209,"SeaSurfaceTemp",0.79,"Effect"
"711","ReproductiveRate","No Effect",0.7898,"SeaSurfaceTemp",0.79,"Effect"
"712","PopulationDecline","Increased",0.2434,"SeaSurfaceTemp",0.8,"Effect"
"713","PopulationDecline","None",0.5271,"SeaSurfaceTemp",0.8,"Effect"
"714","PopulationDecline","Reduced",0.2197,"SeaSurfaceTemp",0.8,"Effect"
"715","Growth","Effect",0.2049,"SeaSurfaceTemp",0.8,"Effect"
"716","Growth","No Effect",0.7979,"SeaSurfaceTemp",0.8,"Effect"
"717","Mortality","Effect",0.0705,"SeaSurfaceTemp",0.8,"Effect"
"718","Mortality","No Effect",0.9287,"SeaSurfaceTemp",0.8,"Effect"
"719","ReproductiveRate","Effect",0.2167,"SeaSurfaceTemp",0.8,"Effect"
"720","ReproductiveRate","No Effect",0.79,"SeaSurfaceTemp",0.8,"Effect"
"721","PopulationDecline","Increased",0.2436,"SeaSurfaceTemp",0.81,"Effect"
"722","PopulationDecline","None",0.5318,"SeaSurfaceTemp",0.81,"Effect"
"723","PopulationDecline","Reduced",0.2318,"SeaSurfaceTemp",0.81,"Effect"
"724","Growth","Effect",0.2037,"SeaSurfaceTemp",0.81,"Effect"
"725","Growth","No Effect",0.7961,"SeaSurfaceTemp",0.81,"Effect"
"726","Mortality","Effect",0.0665,"SeaSurfaceTemp",0.81,"Effect"
"727","Mortality","No Effect",0.9292,"SeaSurfaceTemp",0.81,"Effect"
"728","ReproductiveRate","Effect",0.2081,"SeaSurfaceTemp",0.81,"Effect"
"729","ReproductiveRate","No Effect",0.7846,"SeaSurfaceTemp",0.81,"Effect"
"730","PopulationDecline","Increased",0.2408,"SeaSurfaceTemp",0.82,"Effect"
"731","PopulationDecline","None",0.5182,"SeaSurfaceTemp",0.82,"Effect"
"732","PopulationDecline","Reduced",0.2268,"SeaSurfaceTemp",0.82,"Effect"
"733","Growth","Effect",0.2013,"SeaSurfaceTemp",0.82,"Effect"
"734","Growth","No Effect",0.7943,"SeaSurfaceTemp",0.82,"Effect"
"735","Mortality","Effect",0.0682,"SeaSurfaceTemp",0.82,"Effect"
"736","Mortality","No Effect",0.9288,"SeaSurfaceTemp",0.82,"Effect"
"737","ReproductiveRate","Effect",0.2133,"SeaSurfaceTemp",0.82,"Effect"
"738","ReproductiveRate","No Effect",0.7922,"SeaSurfaceTemp",0.82,"Effect"
"739","PopulationDecline","Increased",0.2402,"SeaSurfaceTemp",0.83,"Effect"
"740","PopulationDecline","None",0.5298,"SeaSurfaceTemp",0.83,"Effect"
"741","PopulationDecline","Reduced",0.2271,"SeaSurfaceTemp",0.83,"Effect"
"742","Growth","Effect",0.1977,"SeaSurfaceTemp",0.83,"Effect"
"743","Growth","No Effect",0.8005,"SeaSurfaceTemp",0.83,"Effect"
"744","Mortality","Effect",0.0699,"SeaSurfaceTemp",0.83,"Effect"
"745","Mortality","No Effect",0.9287,"SeaSurfaceTemp",0.83,"Effect"
"746","ReproductiveRate","Effect",0.2065,"SeaSurfaceTemp",0.83,"Effect"
"747","ReproductiveRate","No Effect",0.7887,"SeaSurfaceTemp",0.83,"Effect"
"748","PopulationDecline","Increased",0.2401,"SeaSurfaceTemp",0.84,"Effect"
"749","PopulationDecline","None",0.5263,"SeaSurfaceTemp",0.84,"Effect"
"750","PopulationDecline","Reduced",0.2257,"SeaSurfaceTemp",0.84,"Effect"
"751","Growth","Effect",0.2055,"SeaSurfaceTemp",0.84,"Effect"
"752","Growth","No Effect",0.8003,"SeaSurfaceTemp",0.84,"Effect"
"753","Mortality","Effect",0.0688,"SeaSurfaceTemp",0.84,"Effect"
"754","Mortality","No Effect",0.931,"SeaSurfaceTemp",0.84,"Effect"
"755","ReproductiveRate","Effect",0.2104,"SeaSurfaceTemp",0.84,"Effect"
"756","ReproductiveRate","No Effect",0.7859,"SeaSurfaceTemp",0.84,"Effect"
"757","PopulationDecline","Increased",0.2455,"SeaSurfaceTemp",0.85,"Effect"
"758","PopulationDecline","None",0.5288,"SeaSurfaceTemp",0.85,"Effect"
"759","PopulationDecline","Reduced",0.2315,"SeaSurfaceTemp",0.85,"Effect"
"760","Growth","Effect",0.1993,"SeaSurfaceTemp",0.85,"Effect"
"761","Growth","No Effect",0.798,"SeaSurfaceTemp",0.85,"Effect"
"762","Mortality","Effect",0.0697,"SeaSurfaceTemp",0.85,"Effect"
"763","Mortality","No Effect",0.9341,"SeaSurfaceTemp",0.85,"Effect"
"764","ReproductiveRate","Effect",0.2145,"SeaSurfaceTemp",0.85,"Effect"
"765","ReproductiveRate","No Effect",0.7867,"SeaSurfaceTemp",0.85,"Effect"
"766","PopulationDecline","Increased",0.2426,"SeaSurfaceTemp",0.86,"Effect"
"767","PopulationDecline","None",0.5343,"SeaSurfaceTemp",0.86,"Effect"
"768","PopulationDecline","Reduced",0.2259,"SeaSurfaceTemp",0.86,"Effect"
"769","Growth","Effect",0.2011,"SeaSurfaceTemp",0.86,"Effect"
"770","Growth","No Effect",0.7973,"SeaSurfaceTemp",0.86,"Effect"
"771","Mortality","Effect",0.0655,"SeaSurfaceTemp",0.86,"Effect"
"772","Mortality","No Effect",0.9294,"SeaSurfaceTemp",0.86,"Effect"
"773","ReproductiveRate","Effect",0.2145,"SeaSurfaceTemp",0.86,"Effect"
"774","ReproductiveRate","No Effect",0.7863,"SeaSurfaceTemp",0.86,"Effect"
"775","PopulationDecline","Increased",0.2485,"SeaSurfaceTemp",0.87,"Effect"
"776","PopulationDecline","None",0.5351,"SeaSurfaceTemp",0.87,"Effect"
"777","PopulationDecline","Reduced",0.2324,"SeaSurfaceTemp",0.87,"Effect"
"778","Growth","Effect",0.1991,"SeaSurfaceTemp",0.87,"Effect"
"779","Growth","No Effect",0.799,"SeaSurfaceTemp",0.87,"Effect"
"780","Mortality","Effect",0.0686,"SeaSurfaceTemp",0.87,"Effect"
"781","Mortality","No Effect",0.9275,"SeaSurfaceTemp",0.87,"Effect"
"782","ReproductiveRate","Effect",0.213,"SeaSurfaceTemp",0.87,"Effect"
"783","ReproductiveRate","No Effect",0.7849,"SeaSurfaceTemp",0.87,"Effect"
"784","PopulationDecline","Increased",0.2436,"SeaSurfaceTemp",0.88,"Effect"
"785","PopulationDecline","None",0.5406,"SeaSurfaceTemp",0.88,"Effect"
"786","PopulationDecline","Reduced",0.2189,"SeaSurfaceTemp",0.88,"Effect"
"787","Growth","Effect",0.2001,"SeaSurfaceTemp",0.88,"Effect"
"788","Growth","No Effect",0.7938,"SeaSurfaceTemp",0.88,"Effect"
"789","Mortality","Effect",0.0654,"SeaSurfaceTemp",0.88,"Effect"
"790","Mortality","No Effect",0.9287,"SeaSurfaceTemp",0.88,"Effect"
"791","ReproductiveRate","Effect",0.2098,"SeaSurfaceTemp",0.88,"Effect"
"792","ReproductiveRate","No Effect",0.7782,"SeaSurfaceTemp",0.88,"Effect"
"793","PopulationDecline","Increased",0.2453,"SeaSurfaceTemp",0.89,"Effect"
"794","PopulationDecline","None",0.5351,"SeaSurfaceTemp",0.89,"Effect"
"795","PopulationDecline","Reduced",0.2274,"SeaSurfaceTemp",0.89,"Effect"
"796","Growth","Effect",0.2031,"SeaSurfaceTemp",0.89,"Effect"
"797","Growth","No Effect",0.7954,"SeaSurfaceTemp",0.89,"Effect"
"798","Mortality","Effect",0.066,"SeaSurfaceTemp",0.89,"Effect"
"799","Mortality","No Effect",0.9298,"SeaSurfaceTemp",0.89,"Effect"
"800","ReproductiveRate","Effect",0.2072,"SeaSurfaceTemp",0.89,"Effect"
"801","ReproductiveRate","No Effect",0.7792,"SeaSurfaceTemp",0.89,"Effect"
"802","PopulationDecline","Increased",0.2453,"SeaSurfaceTemp",0.9,"Effect"
"803","PopulationDecline","None",0.5259,"SeaSurfaceTemp",0.9,"Effect"
"804","PopulationDecline","Reduced",0.2239,"SeaSurfaceTemp",0.9,"Effect"
"805","Growth","Effect",0.2011,"SeaSurfaceTemp",0.9,"Effect"
"806","Growth","No Effect",0.8014,"SeaSurfaceTemp",0.9,"Effect"
"807","Mortality","Effect",0.0678,"SeaSurfaceTemp",0.9,"Effect"
"808","Mortality","No Effect",0.9336,"SeaSurfaceTemp",0.9,"Effect"
"809","ReproductiveRate","Effect",0.2189,"SeaSurfaceTemp",0.9,"Effect"
"810","ReproductiveRate","No Effect",0.7797,"SeaSurfaceTemp",0.9,"Effect"
"811","PopulationDecline","Increased",0.2381,"SeaSurfaceTemp",0.91,"Effect"
"812","PopulationDecline","None",0.5257,"SeaSurfaceTemp",0.91,"Effect"
"813","PopulationDecline","Reduced",0.2287,"SeaSurfaceTemp",0.91,"Effect"
"814","Growth","Effect",0.1993,"SeaSurfaceTemp",0.91,"Effect"
"815","Growth","No Effect",0.8011,"SeaSurfaceTemp",0.91,"Effect"
"816","Mortality","Effect",0.0662,"SeaSurfaceTemp",0.91,"Effect"
"817","Mortality","No Effect",0.9366,"SeaSurfaceTemp",0.91,"Effect"
"818","ReproductiveRate","Effect",0.215,"SeaSurfaceTemp",0.91,"Effect"
"819","ReproductiveRate","No Effect",0.7886,"SeaSurfaceTemp",0.91,"Effect"
"820","PopulationDecline","Increased",0.2423,"SeaSurfaceTemp",0.92,"Effect"
"821","PopulationDecline","None",0.5278,"SeaSurfaceTemp",0.92,"Effect"
"822","PopulationDecline","Reduced",0.2272,"SeaSurfaceTemp",0.92,"Effect"
"823","Growth","Effect",0.2098,"SeaSurfaceTemp",0.92,"Effect"
"824","Growth","No Effect",0.7933,"SeaSurfaceTemp",0.92,"Effect"
"825","Mortality","Effect",0.0641,"SeaSurfaceTemp",0.92,"Effect"
"826","Mortality","No Effect",0.9345,"SeaSurfaceTemp",0.92,"Effect"
"827","ReproductiveRate","Effect",0.2147,"SeaSurfaceTemp",0.92,"Effect"
"828","ReproductiveRate","No Effect",0.7883,"SeaSurfaceTemp",0.92,"Effect"
"829","PopulationDecline","Increased",0.2446,"SeaSurfaceTemp",0.93,"Effect"
"830","PopulationDecline","None",0.5278,"SeaSurfaceTemp",0.93,"Effect"
"831","PopulationDecline","Reduced",0.2228,"SeaSurfaceTemp",0.93,"Effect"
"832","Growth","Effect",0.201,"SeaSurfaceTemp",0.93,"Effect"
"833","Growth","No Effect",0.8011,"SeaSurfaceTemp",0.93,"Effect"
"834","Mortality","Effect",0.0676,"SeaSurfaceTemp",0.93,"Effect"
"835","Mortality","No Effect",0.9343,"SeaSurfaceTemp",0.93,"Effect"
"836","ReproductiveRate","Effect",0.2223,"SeaSurfaceTemp",0.93,"Effect"
"837","ReproductiveRate","No Effect",0.7889,"SeaSurfaceTemp",0.93,"Effect"
"838","PopulationDecline","Increased",0.243,"SeaSurfaceTemp",0.94,"Effect"
"839","PopulationDecline","None",0.5267,"SeaSurfaceTemp",0.94,"Effect"
"840","PopulationDecline","Reduced",0.2211,"SeaSurfaceTemp",0.94,"Effect"
"841","Growth","Effect",0.2036,"SeaSurfaceTemp",0.94,"Effect"
"842","Growth","No Effect",0.7958,"SeaSurfaceTemp",0.94,"Effect"
"843","Mortality","Effect",0.0658,"SeaSurfaceTemp",0.94,"Effect"
"844","Mortality","No Effect",0.9308,"SeaSurfaceTemp",0.94,"Effect"
"845","ReproductiveRate","Effect",0.2181,"SeaSurfaceTemp",0.94,"Effect"
"846","ReproductiveRate","No Effect",0.7871,"SeaSurfaceTemp",0.94,"Effect"
"847","PopulationDecline","Increased",0.2473,"SeaSurfaceTemp",0.95,"Effect"
"848","PopulationDecline","None",0.5384,"SeaSurfaceTemp",0.95,"Effect"
"849","PopulationDecline","Reduced",0.2246,"SeaSurfaceTemp",0.95,"Effect"
"850","Growth","Effect",0.1972,"SeaSurfaceTemp",0.95,"Effect"
"851","Growth","No Effect",0.7901,"SeaSurfaceTemp",0.95,"Effect"
"852","Mortality","Effect",0.0617,"SeaSurfaceTemp",0.95,"Effect"
"853","Mortality","No Effect",0.9317,"SeaSurfaceTemp",0.95,"Effect"
"854","ReproductiveRate","Effect",0.211,"SeaSurfaceTemp",0.95,"Effect"
"855","ReproductiveRate","No Effect",0.7844,"SeaSurfaceTemp",0.95,"Effect"
"856","PopulationDecline","Increased",0.2456,"SeaSurfaceTemp",0.96,"Effect"
"857","PopulationDecline","None",0.5278,"SeaSurfaceTemp",0.96,"Effect"
"858","PopulationDecline","Reduced",0.2318,"SeaSurfaceTemp",0.96,"Effect"
"859","Growth","Effect",0.2012,"SeaSurfaceTemp",0.96,"Effect"
"860","Growth","No Effect",0.8026,"SeaSurfaceTemp",0.96,"Effect"
"861","Mortality","Effect",0.0696,"SeaSurfaceTemp",0.96,"Effect"
"862","Mortality","No Effect",0.9322,"SeaSurfaceTemp",0.96,"Effect"
"863","ReproductiveRate","Effect",0.2141,"SeaSurfaceTemp",0.96,"Effect"
"864","ReproductiveRate","No Effect",0.7837,"SeaSurfaceTemp",0.96,"Effect"
"865","PopulationDecline","Increased",0.241,"SeaSurfaceTemp",0.97,"Effect"
"866","PopulationDecline","None",0.5249,"SeaSurfaceTemp",0.97,"Effect"
"867","PopulationDecline","Reduced",0.23,"SeaSurfaceTemp",0.97,"Effect"
"868","Growth","Effect",0.2108,"SeaSurfaceTemp",0.97,"Effect"
"869","Growth","No Effect",0.7996,"SeaSurfaceTemp",0.97,"Effect"
"870","Mortality","Effect",0.0614,"SeaSurfaceTemp",0.97,"Effect"
"871","Mortality","No Effect",0.9335,"SeaSurfaceTemp",0.97,"Effect"
"872","ReproductiveRate","Effect",0.2134,"SeaSurfaceTemp",0.97,"Effect"
"873","ReproductiveRate","No Effect",0.7786,"SeaSurfaceTemp",0.97,"Effect"
"874","PopulationDecline","Increased",0.2454,"SeaSurfaceTemp",0.98,"Effect"
"875","PopulationDecline","None",0.5301,"SeaSurfaceTemp",0.98,"Effect"
"876","PopulationDecline","Reduced",0.2311,"SeaSurfaceTemp",0.98,"Effect"
"877","Growth","Effect",0.2059,"SeaSurfaceTemp",0.98,"Effect"
"878","Growth","No Effect",0.7969,"SeaSurfaceTemp",0.98,"Effect"
"879","Mortality","Effect",0.0738,"SeaSurfaceTemp",0.98,"Effect"
"880","Mortality","No Effect",0.934,"SeaSurfaceTemp",0.98,"Effect"
"881","ReproductiveRate","Effect",0.2191,"SeaSurfaceTemp",0.98,"Effect"
"882","ReproductiveRate","No Effect",0.7839,"SeaSurfaceTemp",0.98,"Effect"
"883","PopulationDecline","Increased",0.2402,"SeaSurfaceTemp",0.99,"Effect"
"884","PopulationDecline","None",0.5275,"SeaSurfaceTemp",0.99,"Effect"
"885","PopulationDecline","Reduced",0.2244,"SeaSurfaceTemp",0.99,"Effect"
"886","Growth","Effect",0.2006,"SeaSurfaceTemp",0.99,"Effect"
"887","Growth","No Effect",0.7992,"SeaSurfaceTemp",0.99,"Effect"
"888","Mortality","Effect",0.0628,"SeaSurfaceTemp",0.99,"Effect"
"889","Mortality","No Effect",0.9363,"SeaSurfaceTemp",0.99,"Effect"
"890","ReproductiveRate","Effect",0.2128,"SeaSurfaceTemp",0.99,"Effect"
"891","ReproductiveRate","No Effect",0.782,"SeaSurfaceTemp",0.99,"Effect"
"892","PopulationDecline","Increased",0.2435,"SeaSurfaceTemp",1,"Effect"
"893","PopulationDecline","None",0.5209,"SeaSurfaceTemp",1,"Effect"
"894","PopulationDecline","Reduced",0.2229,"SeaSurfaceTemp",1,"Effect"
"895","Growth","Effect",0.2053,"SeaSurfaceTemp",1,"Effect"
"896","Growth","No Effect",0.7979,"SeaSurfaceTemp",1,"Effect"
"897","Mortality","Effect",0.0648,"SeaSurfaceTemp",1,"Effect"
"898","Mortality","No Effect",0.9355,"SeaSurfaceTemp",1,"Effect"
"899","ReproductiveRate","Effect",0.2192,"SeaSurfaceTemp",1,"Effect"
"900","ReproductiveRate","No Effect",0.7831,"SeaSurfaceTemp",1,"Effect"
